family,variant,symbol,asset_class,full_sharpe,full_ann_return,full_ann_vol,full_max_dd,is_sharpe,is_ann_return,is_ann_vol,is_max_dd,oos_sharpe,oos_ann_return,oos_ann_vol,oos_max_dd,vol_scale_is,survivor
vwap_trend,slope6_t5,DE30_EUR,index,0.4136791855496398,0.09652321053690431,0.23332866121523035,-0.22005597349814976,0.5833201458960553,0.1547775370253154,0.2653389191411469,-0.22005597349814976,-0.011957017949750499,-0.0019795597071363014,0.16555630471204635,-0.20314243288166067,0.18843824404591974,0
vwap_trend,slope6_t5,JP225_USD,index,-0.39447446315531826,-0.0822017101986298,0.20838284319120587,-0.5765673110571503,-0.5940940685491554,-0.11606119522819948,0.19535827972771044,-0.49372921989666796,-0.11364164890541828,-0.02595054430613192,0.2283541690575966,-0.28572957165819335,0.2559400096565643,0
weekly_vwap_d1,w7_s2_h3,BTCUSDT,crypto,-0.7506799025885484,-0.22517468314481184,0.2999609851926877,-0.8835121369580696,-0.965142010573681,-0.30517238807261593,0.3161942851199911,-0.7985770443135924,-0.338053504580176,-0.09144854252751017,0.2705149962609583,-0.43831359084086774,0.15813062522944,0
weekly_vwap_d1,w7_s2_h3,ETHUSDT,crypto,-0.9809829985953089,-0.3910834422583967,0.39866485231486953,-0.9662695465456668,-1.1010976695350643,-0.47595803432642486,0.43225778011808613,-0.9180424600806609,-0.7440270117687809,-0.24920497657030843,0.33494076509113774,-0.6736370776990477,0.11567171789560567,0
weekly_vwap_d1,w7_s2_h3,SOLUSDT,crypto,-0.8794330659474201,-0.5849447882615117,0.6651384976426218,-0.9953613027878548,-1.2488695889884858,-1.0070828275205985,0.8063955087066209,-0.9932495558638206,0.032172674853797836,0.012320231855916304,0.38294086245247205,-0.441335111886449,0.06200431359072806,0
weekly_vwap_d1,w7_s2_h3,EUR_USD,forex,-0.2705381372600407,-0.010798742986726843,0.03991578819938097,-0.09125756487460879,-0.21219938728471274,-0.008806749535492158,0.04150223828721966,-0.07152952368234389,-0.3808850311299762,-0.014133725571213295,0.03710758999712486,-0.0712778572478151,1.204754299128902,0
weekly_vwap_d1,w7_s2_h3,GBP_USD,forex,0.13242865959181607,0.006887086122094713,0.052006009449334686,-0.09439756565948776,0.22887574854853363,0.014067723998558653,0.06146445871951156,-0.09439756565948776,-0.17047988237980266,-0.005134691483985242,0.030119046378422224,-0.04386385377210966,0.8134782448531963,0
weekly_vwap_d1,w7_s2_h3,USD_JPY,forex,-0.03975843389467322,-0.0021843839607730018,0.054941398510811625,-0.08800489239380294,-0.19668396053092047,-0.010590286614352759,0.053844180205471666,-0.08800489239380294,0.20982456769888208,0.011902281937725974,0.05672492057654023,-0.06050953343234522,0.9286054650511512,0
weekly_vwap_d1,w7_s2_h3,XAU_USD,forex,-0.4648786038951463,-0.05774670970547418,0.12421890192756428,-0.3648287811068738,-0.3384456231816618,-0.03162538965101887,0.09344304515955827,-0.19004597031572668,-0.6216452589513782,-0.10143747517743189,0.16317582048086654,-0.2623142861635951,0.5350853015826135,0
weekly_vwap_d1,w7_s2_h3,SPX500_USD,index,-0.10736084615637881,-0.014341404383402683,0.13358132780095078,-0.21896601005795535,-0.24762286468837794,-0.03515704315213558,0.14197817796987008,-0.21896601005795535,0.17334131296818006,0.020486055951338154,0.11818334360429553,-0.10622459903101578,0.3521667957354035,0
weekly_vwap_d1,w7_s2_h3,NAS100_USD,index,0.09658687830853914,0.014648764807617818,0.1516641293740077,-0.19808492835775582,-0.13209016952591854,-0.020279067993299177,0.15352443006229957,-0.19808492835775582,0.4923428489954045,0.07308788959102909,0.14844917467606256,-0.10052795599087194,0.3256810657411997,0
weekly_vwap_d1,w7_s2_h3,US30_USD,index,0.08164435160082391,0.010945197330835012,0.134059455629562,-0.2929860478535885,0.02195302288551868,0.003275302617877328,0.149195973372664,-0.2929860478535885,0.22882898766147872,0.023777998517239954,0.10391165367744519,-0.10547769546351915,0.33512968795149206,0
weekly_vwap_d1,w7_s2_h3,UK100_GBP,index,0.25575833104518647,0.03168220899097384,0.12387556980646837,-0.17924620337550012,0.31355234278459854,0.04504240942256545,0.1436519626118957,-0.17924620337550012,0.11662150834088225,0.009422569263627776,0.08079615327976895,-0.07087695646711178,0.3480634659693786,0
weekly_vwap_d1,w7_s2_h3,DE30_EUR,index,-0.0012204670697235338,-0.00018640541875136502,0.1527328539831808,-0.2658221525808938,0.007406101257463886,0.0012774386095269837,0.172484626542147,-0.2658221525808938,-0.0238392505895003,-0.0026616325938401716,0.11164917218549036,-0.15278923635287944,0.2898809070835214,0
weekly_vwap_d1,w7_s2_h3,JP225_USD,index,-0.07445161565472275,-0.010959066387357242,0.1471971600748206,-0.3035532018351228,-0.4168892497679623,-0.06237219216187244,0.14961333782674505,-0.23576255253342293,0.5250938158805539,0.07506224761077981,0.14295016498128907,-0.1252804088688797,0.3341948032594588,0
vwap_breakout,w168_s5_h8,BTCUSDT,crypto,-0.8067200947486297,-0.17109446172828874,0.21208652522979607,-0.7613614865743864,-0.7492950219342336,-0.16234996799602391,0.21667028772850108,-0.611798477913605,-0.909372839776036,-0.18569526783439033,0.20420146689241797,-0.4361856782039909,0.23076537408143635,0
vwap_breakout,w168_s5_h8,ETHUSDT,crypto,0.257902443685274,0.06694519989064383,0.2595756710717292,-0.5164421007839604,-0.012612770668281995,-0.0033319900801909164,0.26417590296555926,-0.40652833531260557,0.7325006819078418,0.18428802794480334,0.25158751724955963,-0.26261883754315485,0.18926783040661557,0
vwap_breakout,w168_s5_h8,SOLUSDT,crypto,-0.8708958375979129,-0.37991204991831645,0.43623133044955426,-0.9408844491004043,-1.1328185461352125,-0.5500920903014939,0.48559594312630117,-0.9057494357890024,-0.3925155499511201,-0.1391316042104608,0.3544613817918471,-0.533438995172383,0.10296626384087242,0
high_vol_reversal,p95_w500_h2,BTCUSDT,crypto,-0.8311476998508278,-0.15789741967601764,0.18997516290348473,-0.70539326864414,-1.053531521658116,-0.2205090411223954,0.20930464498617374,-0.6357908611292702,-0.3506175728694137,-0.053353900895265746,0.1521712116669555,-0.24857137178169653,0.23888624164696826,0
high_vol_reversal,p95_w500_h2,ETHUSDT,crypto,-0.8493226007041326,-0.2007648047520163,0.23638227051249058,-0.7859848886213042,-0.9270818443945824,-0.23322265325672872,0.2515664120345615,-0.7110829850686775,-0.7028060384280718,-0.14656947142014787,0.20854896430311254,-0.43641531331773276,0.19875467315219628,0
high_vol_reversal,p95_w500_h2,SOLUSDT,crypto,-0.8819904888681871,-0.34895725580953924,0.3956474136782791,-0.9404195416762547,-0.5981209970577251,-0.25789466521920057,0.43117473970623865,-0.8030712587225122,-1.409572981432535,-0.4777978125533555,0.3389663528225224,-0.7703734487703436,0.11596226632864726,0
high_vol_reversal,p95_w500_h2,EUR_USD,forex,-1.2789056123719944,-0.03807251180909113,0.029769602573310943,-0.19685101279080797,-1.093111795607334,-0.03330746817187729,0.03047032179665725,-0.12323279574163859,-1.6105646822308899,-0.04599940683174594,0.028561042806445627,-0.09809932309376268,1.6409409895200142,0
high_vol_reversal,p95_w500_h2,GBP_USD,forex,-1.4413614855191421,-0.05097582570369823,0.03536644083794012,-0.25005044129953735,-1.1236275635437347,-0.044674495845284996,0.039759166911488945,-0.18844845269886545,-2.32072065813414,-0.06145841182330152,0.026482468541782232,-0.127726832130028,1.2575716214403836,0
high_vol_reversal,p95_w500_h2,USD_JPY,forex,-1.4980503141248454,-0.04657693798061772,0.031091704692060206,-0.22670307293870395,-1.4666462210278894,-0.04111265557595295,0.02803174684290218,-0.14814872356356246,-1.56372213754255,-0.05566705263510676,0.035599069232715275,-0.11285942165656959,1.7836919076151092,0
high_vol_reversal,p95_w500_h2,XAU_USD,forex,-0.597321777184419,-0.03932192387621997,0.06583038720197137,-0.2165224513736579,-0.6423273488444824,-0.04194659463043369,0.06530407697242488,-0.16349273747226745,-0.524220249695594,-0.034962718695964214,0.06669471222499795,-0.13550771532726513,0.7656489811671768,0
high_vol_reversal,p95_w500_h2,SPX500_USD,index,-1.0651701479372018,-0.10351309833855846,0.09717987172192248,-0.517617750989801,-1.3043653721463937,-0.13603334579721105,0.10429082885983232,-0.4373014470847426,-0.5893356864718473,-0.049486823778735346,0.08397051954378694,-0.15933406229498936,0.47942854176756416,0
high_vol_reversal,p95_w500_h2,NAS100_USD,index,-0.41837947205266196,-0.04401538973244232,0.10520446788771234,-0.404572017179187,-0.7116090739179259,-0.08330839551627177,0.117070451417375,-0.3553804560213123,0.2603944663714645,0.021262548925833947,0.08165514890589863,-0.14765685167607123,0.4270932536318832,0
high_vol_reversal,p95_w500_h2,US30_USD,index,-0.8407486086015654,-0.06611233784179045,0.0786350844537899,-0.3706909062527243,-1.0708522235627635,-0.09426742476104306,0.08803028343856072,-0.3119053671229779,-0.32353698988186524,-0.019337956494009326,0.05977046550711341,-0.10889473764542412,0.5679863570460576,0
high_vol_reversal,p95_w500_h2,UK100_GBP,index,-0.8456723353316482,-0.06433530604952345,0.07607592605508728,-0.3229612021045889,-1.2448018041404432,-0.1044028897382869,0.08387109449152741,-0.287814448122101,0.03986640125150001,0.0024219242947303376,0.06075101385378271,-0.0681879696736869,0.5961529452206084,0
high_vol_reversal,p95_w500_h2,DE30_EUR,index,-0.39637342665645564,-0.026692499599792655,0.06734179893176227,-0.22880981524739985,-0.4338474668721583,-0.03169797509528832,0.07306248743093101,-0.18559798227739877,-0.3234330828742001,-0.018228695580136317,0.05636002173354172,-0.07838274182411376,0.6843457122544188,0
high_vol_reversal,p95_w500_h2,JP225_USD,index,-0.8704832744243998,-0.07558716100849694,0.08683355927599913,-0.4143381872641867,-1.2688907997788312,-0.10562465088636797,0.08324171859767478,-0.3106630100547946,-0.27788008805322906,-0.025685521198004335,0.09243383136212396,-0.1636200777398923,0.6006603520725085,0
