symbol,hour,n,mean_bps,std_bps,t
DE30_EUR,0,1621,-1.7146115783415259,47.82697470814507,-1.4433921832619496
DE30_EUR,1,1623,-0.36598711306660825,24.639467941299603,-0.598402952834351
DE30_EUR,2,1623,-0.46914512416661347,18.88536537462803,-1.0007856636968977
DE30_EUR,3,1625,-0.45327054847359266,16.453387406989133,-1.1105263314818783
DE30_EUR,4,1626,0.9435395596012848,17.326835319210762,2.195842246614757
DE30_EUR,5,1626,0.20458817958211706,20.561329078638686,0.4012265142226008
DE30_EUR,6,1625,0.9184057127694372,25.91127604299633,1.428803344453277
DE30_EUR,7,1626,-0.2519109572264088,38.01693045213272,-0.26719620188710824
DE30_EUR,8,1626,0.11270445490695735,39.29098798235642,0.11566671568460744
DE30_EUR,9,1626,0.9967898961809349,27.802073503287065,1.4457283939741186
DE30_EUR,10,1626,-0.5375470401650214,29.57993021224044,-0.7327901120015762
DE30_EUR,11,1626,-0.09347114617900237,29.123635530707638,-0.12941727509319614
DE30_EUR,12,1628,0.08964221480499299,29.294828829777515,0.12346640807647671
DE30_EUR,13,1628,0.7152775341241829,30.79591522696629,0.9371490504676849
DE30_EUR,14,1628,-0.05274486996912869,34.57812013466785,-0.06154688075715516
DE30_EUR,15,1627,1.465503751767091,30.58776819799335,1.932559708220394
DE30_EUR,16,1627,0.3548909820483923,24.30798315077468,0.5888976397129716
DE30_EUR,17,1628,0.2639225861264984,26.484022312883752,0.40208679749922666
DE30_EUR,18,1628,-0.07103963944811745,22.01410946778235,-0.13020474973171361
DE30_EUR,19,1628,1.447401843674907,24.45923845689675,2.387664985747747
DE30_EUR,20,691,0.8566643766594216,22.81944473773712,0.9868352603873517
JP225_USD,0,1650,0.2914375432629351,47.95498539573326,0.24686169482511175
JP225_USD,1,1650,-0.7739783280585409,38.075214042333315,-0.8257116630404882
JP225_USD,2,1650,0.6694136308491084,26.747948616669035,1.016590491394888
JP225_USD,3,1652,-0.4420876431373348,27.455303787657428,-0.6544660821710631
JP225_USD,4,1651,0.295260567343931,26.878958915644883,0.4463407543379924
JP225_USD,5,1651,0.47696801777618214,30.844211936064934,0.6283319117478341
