strategy,symbol,asset_class,is_sharpe,oos_sharpe,full_sharpe,y2022_sharpe,is_ann_return,oos_ann_return,full_ann_return,full_max_dd,n_trades,exposure,gate_rate,vol_scale,survived
ADX_FILTER,UK100_GBP,index,-0.8961844290940995,0.571061950629553,-0.2234367613294675,-2.2819052288033537,-0.050536542883953345,0.045024633088689106,-0.014693696347407368,-0.17340091416364667,290,0.34407935523868566,0.34407935523868566,0.0,False
MULTI_SLOPE,UK100_GBP,index,0.9178445528125441,1.9842979265236438,1.3882256784431746,-0.3234535136462722,0.02546253599372384,0.07938745757972175,0.045688560519160135,-0.02906390105931822,111,0.11407315561066336,0.11407315561066336,1.8023431622026571,True
ACCEL,UK100_GBP,index,0.5008320146820425,-0.08283196482175893,0.24385597821834332,-0.3055739589855724,0.026929564272266678,-0.005756448875928419,0.014669776327655384,-0.09960635613617774,423,0.45629262244265345,0.45629262244265345,0.0,False
LOW_PULLBACK,UK100_GBP,index,-0.3170794587929701,0.7705028849567611,0.23013542147195415,-1.3390930486371242,-0.018490532260737446,0.07838604230406675,0.01784569068514385,-0.1288369335368641,377,0.4643521388716677,0.4643521388716677,0.0,False
HURST,UK100_GBP,index,-0.8226926270958514,0.8995218039892825,-0.044341868649550316,-2.721035169457284,-0.05026054548699037,0.07539897683144689,-0.003128486588878434,-0.17649003198990199,402,0.44389336639801613,0.44389336639801613,0.0,False
BREAKOUT_DECAY,UK100_GBP,index,0.0011283395644868187,0.7510704638889398,0.38282234003250804,-1.0716211221853182,4.472811965889716e-05,0.05751158884044035,0.02159925430445293,-0.07065770448678566,279,0.3292002479851209,0.3292002479851209,0.0,False
VOLVOL_GATE,UK100_GBP,index,-0.4777905534311343,0.3290566821437449,-0.09465234886601019,-1.5669347152341677,-0.032827459823052206,0.03373846820378096,-0.007860078263080689,-0.20086757105754838,454,0.5598264104153751,0.5598264104153751,0.0,False
VANILLA,UK100_GBP,index,-1.186616474437523,0.009481773740871195,-0.6910282742028196,-4.119373434767809,-0.11362435711979668,0.001061632887091597,-0.07060822323624592,-0.3920708129116597,775,0.9609423434593924,0.9609423434593924,0.0,False
ADX_FILTER,DE30_EUR,index,-0.8105391187429715,0.26345909653772337,-0.34596379964066776,0.1959024214680976,-0.04606389000498136,0.019107328701410596,-0.021844856026254623,-0.16238919810038877,265,0.3083538083538084,0.3083538083538084,0.0,False
MULTI_SLOPE,DE30_EUR,index,-1.1864253550859394,0.5262274237032092,-0.5448832051004511,0.46903006012862064,-0.042765003061911444,0.019185436714887018,-0.01974288017188499,-0.12059538121913105,124,0.1246928746928747,0.1246928746928747,0.0,False
ACCEL,DE30_EUR,index,0.14212153577379302,0.04352017090423937,0.09866374809551558,-1.3948057161336023,0.00764193849606694,0.0030188385540471352,0.005923894598694709,-0.1165416018472708,409,0.4465601965601966,0.4465601965601966,0.0,False
LOW_PULLBACK,DE30_EUR,index,0.3545189928227403,0.5430144647629417,0.4340948664907284,-0.2878001823764003,0.018566253030628234,0.04560942330100595,0.028616079820295622,-0.11400537414091205,295,0.3574938574938575,0.3574938574938575,0.0,False
HURST,DE30_EUR,index,0.2759319287804374,-0.3852205051378115,-0.022987248006986115,-0.45509221197451416,0.01917588934577711,-0.03742901596272722,-0.0018597173567075945,-0.1729936879235774,522,0.5884520884520884,0.5884520884520884,0.0,False
BREAKOUT_DECAY,DE30_EUR,index,0.37521871644396826,0.9716924180407274,0.6213999780774975,1.2812873237305176,0.02016224785457593,0.06331101817121973,0.03619726385062599,-0.061050449439341015,330,0.3882063882063882,0.3882063882063882,0.0,False
VOLVOL_GATE,DE30_EUR,index,-0.1826315989245496,0.6345797139852228,0.1982361764757013,-1.4640116421262592,-0.011584133950377008,0.060653390407517216,0.015260891993435036,-0.11239143154164455,442,0.5399262899262899,0.5399262899262899,0.0,False
VANILLA,DE30_EUR,index,-0.3216349031340826,0.03995463294746301,-0.17256043567062945,-0.899536601729243,-0.030766928581390626,0.0045039701220120545,-0.017659500009180186,-0.20216826677540167,782,0.9613022113022113,0.9613022113022113,0.0,False
ADX_FILTER,JP225_USD,index,-0.37987912837440263,-0.20990433969573477,-0.304273876026067,-1.0528342637901547,-0.024609409413166507,-0.017305092852926394,-0.02187692295176918,-0.2016316691956037,305,0.3553268765133172,0.3553268765133172,0.0,False
