name,FULL_sharpe,FULL_ret,FULL_dd,IS_sharpe,IS_ret,IS_dd,OOS_sharpe,OOS_ret,OOS_dd,2020_sharpe,2020_ret,2020_dd,2021_sharpe,2021_ret,2021_dd,2022_sharpe,2022_ret,2022_dd,2023_sharpe,2023_ret,2023_dd,2024_sharpe,2024_ret,2024_dd,2025_sharpe,2025_ret,2025_dd,raw_is_vol,scale,family,asset
T3_vov_regime__BTCUSDT,0.29605593159859783,0.013413993888440567,-0.07794363655759506,0.1770134349858918,0.00885067174929459,-0.07794363655759506,0.5824991323089412,0.02106103205229118,-0.033563257752015185,-0.2473025938644523,-0.013411586769942401,-0.07794363655759506,-0.2131162303997325,-0.012950511434649552,-0.05565062731267423,0.8294318495706741,0.03960629579609224,-0.0499030122773092,0.6722182954047858,0.022292594553389927,-0.03869458808676385,1.306150245434475,0.05202827669164672,-0.023444882432276826,0.17044183287474104,0.005318941198431695,-0.02757860734716766,0.6684007366746548,0.0748054232386904,T3_vov_regime,BTCUSDT
T1_st_lt_ratio__ETHUSDT,-0.7383314857143354,-0.03718022582205736,-0.22627574073177859,-0.5624069101686996,-0.02812034550843498,-0.11641138566429288,-1.027609335385602,-0.05237450472665156,-0.15661064073690445,-1.7920490724516194,-0.09736350667181723,-0.10234493335151462,1.0383602559561154,0.0452619908813682,-0.04686143339375903,1.2151716135279518,0.05833978964192436,-0.036409791009827996,-2.2476439650332285,-0.11876118850983591,-0.11432363243811128,0.21770170394304886,0.009193792757942338,-0.03744054893054782,-0.8997527000243875,-0.0517813888609318,-0.11237576025172513,0.1353682209251756,0.36936290998193266,T1_st_lt_ratio,ETHUSDT
T2_vol_cone__ETHUSDT,-0.6117035070255071,-0.02694020157986999,-0.18711278178332547,-0.8389502243902898,-0.04194751121951449,-0.18711278178332547,-0.059169393233950256,-0.0018729256665812241,-0.03640952019144561,0.0,0.0,0.0,-1.67947985801753,-0.13388338242180994,-0.12993098135567127,-0.8179461246343275,-0.04206065425604588,-0.06810369613314637,0.24403615966402148,0.007693030138044945,-0.026841528915331758,-0.38716086898644714,-0.010926220823262464,-0.023554590336921866,0.4943889962548419,0.016577415962892347,-0.03404155399007014,0.41619225050476594,0.12013678760082401,T2_vol_cone,ETHUSDT
T3_vov_regime__ETHUSDT,0.5335696858915234,0.024821915330171154,-0.07111808390007435,0.5306858841511923,0.026534294207559622,-0.07111808390007435,0.5488191504692402,0.021986575988066918,-0.04541749274923457,0.21829231343580846,0.011686899648618262,-0.06456515741036017,0.7327633150467988,0.045911826159490306,-0.04624279611784199,0.9499954176778711,0.04741307928253686,-0.07111808390007379,0.05118110103561817,0.0013848505230590672,-0.020897520143541404,0.4471821493611419,0.016710180781100124,-0.03355739431674032,1.6822057265359731,0.0723152206565292,-0.025748562984648116,0.8687917540145507,0.05755119079912745,T3_vov_regime,ETHUSDT
T1_st_lt_ratio__SOLUSDT,-0.37531004776912147,-0.018266733835634413,-0.16633860212355522,-0.47218521706612687,-0.023609260853306342,-0.134841558377772,-0.22942863903089608,-0.010726185566727602,-0.060826902866720545,2.3321228638096265,0.09436103141971101,-0.01050099198954324,-1.1151506085966028,-0.05635888149904015,-0.09062587358129293,-0.37802267907483345,-0.02002439763367941,-0.07826737611586376,-0.8167305813407322,-0.04066046300227743,-0.09744165283661632,0.15070042676655887,0.00691028992647053,-0.04271510688538638,0.42762201636821595,0.021192182405595304,-0.03867993205285025,0.1379984836053084,0.3623228219159696,T1_st_lt_ratio,SOLUSDT
T2_vol_cone__SOLUSDT,-0.025501782963991342,-0.0011626127691649968,-0.14117020740234965,-0.7003777534525544,-0.03501888767262772,-0.14117020740234965,1.218047163574018,0.04675391977410072,-0.027684814895685195,0.0,0.0,0.0,-0.857038200893652,-0.04458476409799689,-0.0692967726889363,-0.23083494240615404,-0.013210666963497483,-0.08051047577502546,-1.2218769829278457,-0.061211063584221286,-0.0798124041050503,1.6801130164663602,0.05889233018074181,-0.014776338481852336,1.0931394801120082,0.04970842723350101,-0.02768481489568575,0.45878568854909363,0.10898334723152467,T2_vol_cone,SOLUSDT
T3_vov_regime__SOLUSDT,0.8176016712371772,0.03548823681622589,-0.07801715464817827,1.2234804307822587,0.06117402153911292,-0.05532587132673428,-0.02598465983976976,-0.0008250669199240422,-0.051210033006763744,0.5255332136552526,0.022932304851169056,-0.02429164880794099,2.760615909821758,0.17667944775746044,-0.03958304326067552,0.9223077882278623,0.04207956213364968,-0.022750765201765666,-0.5084619642065497,-0.01981429188282246,-0.05532587132673472,0.19669626952590397,0.006300690388018177,-0.03226667393127647,-0.21380380297209522,-0.007155702042161734,-0.04132756758630407,1.2885218648347174,0.03880415332060636,T3_vov_regime,SOLUSDT
T1_st_lt_ratio__XAU_USD,0.017906279715989803,0.0009729572520623073,-0.1511428806621694,-0.029708281693431524,-0.0014854140846715762,-0.11470677375722071,0.08342304290687935,0.005089961165333531,-0.09961767087061169,0.6035853682829644,0.03945869990441948,-0.03970136434230953,-1.1906847572465162,-0.04924354014890258,-0.051699062190222245,-0.22452691820319043,-0.009427928082911265,-0.04788114651289255,0.269676567448496,0.012925513736415602,-0.03191310853335394,-1.542738243900647,-0.06785156708447049,-0.08369158131012311,0.2900350438410478,0.019982249659951747,-0.07889873844584949,0.07654235675063703,0.6532330871767137,T1_st_lt_ratio,XAU_USD
T2_vol_cone__XAU_USD,-0.2307658622410784,-0.01878913942371551,-0.18032129873296476,-0.2317081199677733,-0.011585405998388669,-0.11925210462940294,-0.2655160012001877,-0.030926340198795924,-0.1623675647749906,0.0,0.0,0.0,0.19346127730187812,0.009902736060905918,-0.05874098852968612,-0.1261503041222022,-0.00890893172459091,-0.0680560422903308,-0.9611689785445099,-0.047885277514061166,-0.0729350573547799,-0.20559440164128026,-0.013249811966411406,-0.035894869336782875,0.5976741306517431,0.060513608726394684,-0.05966602621527739,0.052619446090335566,0.9502190485654567,T2_vol_cone,XAU_USD
T3_vov_regime__XAU_USD,0.5316590787839682,0.03168614002728394,-0.13667521394353743,-0.04771490240697811,-0.0023857451203489056,-0.13667521394353743,1.219243492668404,0.08882949501389088,-0.0907101944093266,1.2787753350286677,0.06833488027202629,-0.044505150048606446,-1.0362591187394836,-0.04887505479779673,-0.094169887595425,-0.07631613770537139,-0.004023237582590167,-0.05349438907194193,-0.5501197229752813,-0.025704565305684053,-0.0735996094472735,1.5838820895490124,0.08403023127700578,-0.028539518516828233,1.585435408049585,0.10706830496059334,-0.0398383268317285,0.14348272385009994,0.34847400898408004,T3_vov_regime,XAU_USD
T1_st_lt_ratio__USD_JPY,-0.5888117219193648,-0.03138663562611694,-0.2719676304939408,-0.4912023589554552,-0.024560117947772762,-0.1405804031017278,-0.7339234058697437,-0.04295065931632631,-0.15392665797860872,0.18128433881797537,0.009360530597680524,-0.04087222424958992,-0.9089489011113718,-0.029410367658371683,-0.033676787323529855,-0.13722797726727964,-0.008633367407113362,-0.0776121524826453,-1.4445158116223908,-0.07051949204659427,-0.08482133603468178,-0.7482360373793424,-0.048617854983977256,-0.09487817106335383,-2.0594489509713885,-0.11068792694293374,-0.11848405041661969,0.04513463556681511,1.1077966925418605,T1_st_lt_ratio,USD_JPY
T2_vol_cone__USD_JPY,-0.11036120436594352,-0.005416122149778509,-0.1361659767094664,-0.15762475996654196,-0.007881237998327099,-0.1361659767094664,-0.02766820087383923,-0.0013171783012558883,-0.05936267005038265,0.0,0.0,0.0,0.0044465294331356995,4.593646427421276e-05,-0.009947274507516313,-0.7835151166410986,-0.06800567350672618,-0.13166861340368463,0.7336387491111829,0.03615097315446696,-0.020337027904403615,-0.6060812441646751,-0.03385605844930219,-0.05655432570430152,2.266097066554262,0.08046485745974144,-0.011392439235035523,0.05491817181115292,0.9104454564134977,T2_vol_cone,USD_JPY
T3_vov_regime__USD_JPY,0.3285839490180796,0.017344189769926383,-0.10869848732865117,0.05726319906786371,0.002863159953393186,-0.10869848732865117,0.7278621568741452,0.04164872466168575,-0.06264481193277904,0.10659760566488127,0.0031656309627844607,-0.027342239937509505,0.08352976543892777,0.0026837910367532333,-0.029937538043088296,0.1319047723915548,0.00918550025823381,-0.08404597483340881,-0.060849610897291566,-0.0035054841436288004,-0.06614736526302245,0.37513738136426117,0.02242003265581962,-0.06264481193277904,1.8518708243107502,0.10594068715149244,-0.028001181315418178,0.08674111805112947,0.5764278939836532,T3_vov_regime,USD_JPY
T1_st_lt_ratio__EUR_USD,0.42597738692962006,0.023013411907527988,-0.08662835675759373,0.31696169114587813,0.015848084557293907,-0.08037744684245929,0.5825424103503385,0.03510576488681842,-0.07452469295323205,-1.5132729204146023,-0.06849256909119035,-0.07794847252318382,0.6499523531169663,0.02089345697777956,-0.02365068148772076,0.9424906683518293,0.06318100874972386,-0.047688877127395446,0.9875513150286379,0.048950338563827654,-0.02777983433075981,-1.193913956237421,-0.046336301158580256,-0.07452469295323205,1.33463103757539,0.09682755306085991,-0.05255971287001915,0.03501114904117933,1.4281165105775626,T1_st_lt_ratio,EUR_USD
T2_vol_cone__EUR_USD,-0.08953223061367838,-0.004229944965411186,-0.1344107668363005,0.1619236888379675,0.008096184441898377,-0.08092841115275395,-0.5875606541686429,-0.024869382741399337,-0.10959876192417739,0.5224513316045696,0.00822770864707655,-0.007296377407256416,-0.13448118595989692,-0.003897776686987469,-0.01993838819770266,0.36948842648843033,0.03251119838585077,-0.06515603631023736,-0.11952822760382267,-0.004233214540109654,-0.03473716244281466,0.8967566726692586,0.029671536519170302,-0.01673454060162205,-1.524769797964829,-0.08420660105010036,-0.10486311908004409,0.048387500021825514,1.0333247218278927,T2_vol_cone,EUR_USD
T3_vov_regime__EUR_USD,0.4780550417041664,0.02330906088540404,-0.07748793678723132,0.7904413704367215,0.03952206852183608,-0.07748793678723132,-0.07940220900306387,-0.0037061417738198346,-0.06765810058070898,1.184778374160782,0.04546782533335851,-0.030692943370578818,-1.4271634153026769,-0.05462104031092914,-0.06422773772770973,2.3549752541764044,0.15799443622357334,-0.04999652983550307,0.20388236813169675,0.0102924362617953,-0.05462865764993907,0.36012400857291216,0.014364521592547934,-0.037534224768979274,0.002523706019593653,0.00013478806406385104,-0.05283484963081997,0.07499289328217734,0.666729843478154,T3_vov_regime,EUR_USD
T1_st_lt_ratio__GBP_USD,-0.0791323556777598,-0.0035493404935635193,-0.16137948963382598,-0.01350948423992327,-0.0006754742119961635,-0.12060448020484649,-0.24128982203749208,-0.00837324580960568,-0.08075073083840756,1.7482260128056324,0.09054469392187665,-0.044322498029821134,-0.3715584463129424,-0.011783279582482275,-0.03242867231848945,-1.449167031036577,-0.09794721764846857,-0.10937243837540034,0.3763780304204947,0.0157071329250187,-0.021136829244706168,-0.9412010309985259,-0.02673118344201415,-0.044023389685286074,0.46807595976844,0.016915085837210263,-0.048446343644359735,0.04900156345394236,1.0203756059129847,T1_st_lt_ratio,GBP_USD
