strategy,symbol,asset_class,is_sharpe,oos_sharpe,full_sharpe,yr2022_sharpe,is_ann_return,oos_ann_return,full_ann_return,full_max_dd,is_n,oos_n,n_trades,exposure,survived,vol_scale
WILLR_REV,BTCUSDT,crypto,-0.9236344687319886,-0.7421193400486232,-0.8585638603955718,0.2612480762042875,-0.49132849645765375,-0.2759353661954507,-0.4107059714687179,-0.9704708482180171,1461,874,220,0.5614561027837259,False,0.0
WILLR_REV,ETHUSDT,crypto,-0.6168144064932176,-0.22860149995428505,-0.495360006245562,-0.3747501765831341,-0.44356274300461324,-0.11568833430200251,-0.32083801786282234,-0.9759524208755127,1461,874,207,0.5241970021413276,False,0.0
WILLR_REV,SOLUSDT,crypto,-1.3888218356387747,-0.15641207839049567,-1.0034641532965103,-0.2457593029275652,-1.5148989550815135,-0.09583003824069111,-0.9272580169671168,-0.9997752746346349,1238,875,193,0.5309985802177,False,0.0
WILLR_REV,EUR_USD,forex,-0.1952512139621176,0.25073413138930706,-0.04890694688398792,0.5151799861054488,-0.014416981255581402,0.015103358981688339,-0.0033780120474347,-0.10511434190689073,1038,620,181,0.609167671893848,False,0.0
WILLR_REV,GBP_USD,forex,-0.5506626443363216,0.8469010526152014,-0.14932586362099434,-1.4579380109549278,-0.05139528780067542,0.05283642068026797,-0.012418412494170649,-0.2291588470911281,1038,620,160,0.5898673100120627,False,0.0
WILLR_REV,USD_JPY,forex,-0.5014222787388848,-0.26165690081019227,-0.4076813313810338,-2.8427347504404827,-0.043689774918785125,-0.024425142486414135,-0.036490213672208865,-0.3438721826418425,1039,620,160,0.5864978902953587,False,0.0
WILLR_REV,XAU_USD,forex,0.05515842075324878,-0.6954551832601479,-0.2843014365130397,-0.9833250245407191,0.007932113081776361,-0.1413416095015492,-0.04792106268166322,-0.43317373924710134,1032,617,163,0.5949060036385688,False,0.0
WILLR_REV,SPX500_USD,index,-0.29782831110511493,-1.2592711300640833,-0.5507368147889516,0.04393077177963252,-0.0658210970236162,-0.17662164441534808,-0.10727069647161273,-0.4884752755048536,1034,618,149,0.7173123486682809,False,0.0
WILLR_REV,NAS100_USD,index,0.22803807548103067,-0.8750115801254632,-0.09568393870358177,1.1430984596824636,0.061986706224790855,-0.1662528556515594,-0.023395890167209443,-0.3737807669594282,1034,618,162,0.6846246973365617,False,0.0
WILLR_REV,US30_USD,index,-0.09385095241944763,0.1527738296999918,-0.025806159504786787,0.40210658785603004,-0.02029977470929436,0.020832120901755867,-0.004912661217993473,-0.2606530302888611,1034,618,150,0.6434624697336562,False,0.0
WILLR_REV,UK100_GBP,index,-0.18930683639481982,-0.26111601756453034,-0.20293134784685135,0.2018771410402339,-0.037541353717602234,-0.030888161158887432,-0.03504589091659638,-0.2863284153544895,1008,605,145,0.5660260384376937,False,0.0
WILLR_REV,DE30_EUR,index,-0.5988705681883769,-0.03188371681752622,-0.436026154982089,-1.4238401768836908,-0.13912135059174446,-0.0046420598222597035,-0.08914593848146297,-0.5320612873794097,1023,605,146,0.6117936117936118,False,0.0
WILLR_REV,JP225_USD,index,-0.23385084699416275,-0.4058601151083668,-0.2996433960067852,-0.38794854729614553,-0.04858126258355775,-0.08749335759770842,-0.06313796640846396,-0.39917997532855043,1034,618,154,0.5647699757869249,False,0.0
