sleeve,family,variant,best_pick,best_oos,n_nonzero_days,sharpe_full,sharpe_is,sharpe_oos,sharpe_2022,is_sharpe_lift,oos_sharpe_lift,sharpe_2022_lift,maxdd_full,maxdd_is,maxdd_oos,maxdd_oos_improve
PAIRS_EXP,time,time_3d,False,False,419,0.5602661020365028,0.9974269770992292,0.4182478103724435,1.5218274533106426,-0.1401406669862475,-0.09968153276206926,-0.17419891709288704,-0.10767351300134798,-0.03202250236188875,-0.10767351300134809,0.0037384174047657703
PAIRS_EXP,time,time_10d,False,False,510,0.6898527690180148,1.1375676440854767,0.5179293431345128,1.6960263704035297,0.0,0.0,0.0,-0.1039350955965811,-0.03804662709477502,-0.10393509559658232,0.0
PAIRS_EXP,volcond,volcond_2.0x,False,False,400,0.5733172014608234,0.8421827642910716,0.46954764637629437,1.0047900285087643,-0.2953848797944051,-0.04838169675821841,-0.6912363418947653,-0.10800073909552188,-0.037360170965774486,-0.10800073909552221,0.004065643498939897
PAIRS_EXP,volcond,volcond_2.5x,False,False,400,0.5733172014608234,0.8421827642910716,0.46954764637629437,1.0047900285087643,-0.2953848797944051,-0.04838169675821841,-0.6912363418947653,-0.10800073909552188,-0.037360170965774486,-0.10800073909552221,0.004065643498939897
PAIRS_EXP,eqprot,eqprot_5pct_21d_5d,False,False,498,0.5109816507979926,1.1375676440854767,0.12214922581043164,1.6960263704035297,0.0,-0.39578011732408114,0.0,-0.16794588119786213,-0.03804662709477502,-0.1679458811978619,0.0640107856012796
VOLFORECAST,baseline,baseline,False,False,2275,1.7042020587674291,1.7879492911198356,1.6212133806462266,0.20906299862567865,0.0,0.0,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
VOLFORECAST,fixed,fixed3pct_cd1,False,False,2275,1.7042020587674291,1.7879492911198356,1.6212133806462266,0.20906299862567865,0.0,0.0,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
VOLFORECAST,fixed,fixed3pct_cd2,False,False,2275,1.7042020587674291,1.7879492911198356,1.6212133806462266,0.20906299862567865,0.0,0.0,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
VOLFORECAST,fixed,fixed3pct_cd5,False,False,2275,1.7042020587674291,1.7879492911198356,1.6212133806462266,0.20906299862567865,0.0,0.0,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
VOLFORECAST,atr,atr_1.5x,False,False,2273,1.6944897615590928,1.7708289549625147,1.6212133806462266,0.20906299862567865,-0.017120336157320892,0.0,0.0,-0.05022142285336817,-0.04953709267904116,-0.05022142285336828,0.0
VOLFORECAST,atr,atr_2.0x,False,False,2273,1.6944897615590928,1.7708289549625147,1.6212133806462266,0.20906299862567865,-0.017120336157320892,0.0,0.0,-0.05022142285336817,-0.04953709267904116,-0.05022142285336828,0.0
VOLFORECAST,atr,atr_2.5x,False,False,2274,1.7007569746324744,1.7818608336362687,1.6212133806462266,0.20906299862567865,-0.0060884574835669,0.0,0.0,-0.05022142285336828,-0.04953709267904127,-0.05022142285336828,0.0
VOLFORECAST,trail,trail_arm20_frac50,False,False,2275,1.7042020587674291,1.7879492911198356,1.6212133806462266,0.20906299862567865,0.0,0.0,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
VOLFORECAST,trail,trail_arm15_frac50,False,False,2275,1.7042020587674291,1.7879492911198356,1.6212133806462266,0.20906299862567865,0.0,0.0,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
VOLFORECAST,trail,trail_arm20_frac30,False,False,2275,1.7042020587674291,1.7879492911198356,1.6212133806462266,0.20906299862567865,0.0,0.0,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
VOLFORECAST,tpsl,tpsl_2.0x_1.0x,False,False,1852,1.6517333647452308,1.8301178514158256,1.4392367354068836,0.5433849131256057,0.04216856029599003,-0.18197664523934298,0.334321914499927,-0.05246820540654018,-0.05246820540654018,-0.04760005910240428,-0.002621363750964001
VOLFORECAST,tpsl,tpsl_3.0x_1.5x,True,False,1997,1.7324721567390131,1.7675567714285827,1.7095730174035642,-0.18177234513894353,-0.020392519691252886,0.0883596367573376,-0.39083534376462215,-0.05568149601528527,-0.04334966638608373,-0.05568149601528505,0.0054600731619167675
VOLFORECAST,time,time_5d,False,False,1896,1.5824751314412167,1.7246239495937503,1.4268356385485406,-0.27338216305338525,-0.06332534152608527,-0.194377742097686,-0.4824451616790639,-0.05330506277927083,-0.05330506277927083,-0.04896078214872168,-0.0012606407046465984
VOLFORECAST,time,time_3d,False,False,1707,1.2741517304451033,1.309378280341573,1.2472191941942647,0.28750685856218955,-0.4785710107782626,-0.3739941864519618,0.0784438599365109,-0.057451002247750904,-0.02998516451637856,-0.05745100224775079,0.007229579394382513
VOLFORECAST,time,time_10d,False,True,2069,1.5980823736068348,1.465391602534502,1.7981931259852313,0.4305284923384806,-0.3225576885853336,0.17697974533900473,0.22146549371280197,-0.059895825693469074,-0.059895825693469074,-0.04393634850631922,-0.006285074347049058
VOLFORECAST,volcond,volcond_2.0x,False,False,2273,1.6944897615590928,1.7708289549625147,1.6212133806462266,0.20906299862567865,-0.017120336157320892,0.0,0.0,-0.05022142285336817,-0.04953709267904116,-0.05022142285336828,0.0
VOLFORECAST,volcond,volcond_2.5x,False,False,2274,1.7007569746324744,1.7818608336362687,1.6212133806462266,0.20906299862567865,-0.0060884574835669,0.0,0.0,-0.05022142285336828,-0.04953709267904127,-0.05022142285336828,0.0
VOLFORECAST,eqprot,eqprot_5pct_21d_5d,False,False,2270,1.6784905981896998,1.7879492911198356,1.5600514158311907,0.20906299862567865,0.0,-0.061161964815035885,0.0,-0.05022142285336839,-0.049537092679041494,-0.05022142285336828,0.0
RISKPAR,baseline,baseline,False,False,2240,1.37956746972699,1.3560766404075173,1.4173398971392714,-1.2569505968818173,0.0,0.0,0.0,-0.1053147848957301,-0.1053147848957301,-0.04529506768428582,0.0
RISKPAR,fixed,fixed3pct_cd1,False,False,2240,1.37956746972699,1.3560766404075173,1.4173398971392714,-1.2569505968818173,0.0,0.0,0.0,-0.1053147848957301,-0.1053147848957301,-0.04529506768428582,0.0
RISKPAR,fixed,fixed3pct_cd2,False,False,2240,1.37956746972699,1.3560766404075173,1.4173398971392714,-1.2569505968818173,0.0,0.0,0.0,-0.1053147848957301,-0.1053147848957301,-0.04529506768428582,0.0
RISKPAR,fixed,fixed3pct_cd5,False,False,2240,1.37956746972699,1.3560766404075173,1.4173398971392714,-1.2569505968818173,0.0,0.0,0.0,-0.1053147848957301,-0.1053147848957301,-0.04529506768428582,0.0
RISKPAR,atr,atr_1.5x,False,False,2239,1.36933403969785,1.3395594475018642,1.4173398971392714,-1.2569505968818173,-0.016517192905653122,0.0,0.0,-0.10531478489573032,-0.10531478489573032,-0.04529506768428582,0.0
RISKPAR,atr,atr_2.0x,False,False,2239,1.36933403969785,1.3395594475018642,1.4173398971392714,-1.2569505968818173,-0.016517192905653122,0.0,0.0,-0.10531478489573032,-0.10531478489573032,-0.04529506768428582,0.0
RISKPAR,atr,atr_2.5x,False,False,2239,1.36933403969785,1.3395594475018642,1.4173398971392714,-1.2569505968818173,-0.016517192905653122,0.0,0.0,-0.10531478489573032,-0.10531478489573032,-0.04529506768428582,0.0
