sleeve,family,variant,best_pick,n_nonzero_days,sharpe_full,sharpe_is,sharpe_oos,is_sharpe_lift,oos_sharpe_lift,maxdd_full,maxdd_is,maxdd_oos,maxdd_oos_improve
MICROSTR_D1,atr,atr_2.0x,False,2060,1.4298725619830113,1.5968688386042758,1.1036838391031507,-0.03297229175864236,-0.02874998772150761,-0.019125165529118582,-0.019125165529118582,-0.014596400606835758,0.00038075833828832284
MICROSTR_D1,time,time_3bar,False,1645,1.2247188429952516,1.3200097693776798,1.0854148701500403,-0.30983136098523834,-0.04701895667461797,-0.017835730879836476,-0.017835730879836476,-0.010501677614225269,-0.003713964654322166
MICROSTR_D1,trail,trail_arm2pct_frac50,False,2156,1.4606565388713277,1.6298411303629181,1.1324338268246583,0.0,0.0,-0.019125165529118915,-0.019125165529118915,-0.014215642268547435,0.0
MICROSTR_D1,eqprot,eqprot_5pct_21d,False,2156,1.4606565388713277,1.6298411303629181,1.1324338268246583,0.0,0.0,-0.019125165529118915,-0.019125165529118915,-0.014215642268547435,0.0
VOL_BREAKOUT,baseline,baseline,True,2115,1.1982077244686842,1.3560122257296194,0.9158334383421394,0.0,0.0,-0.04366768962016765,-0.042266400179141295,-0.04366768962016743,0.0
VOL_BREAKOUT,fixed,fixed_2pct_cd1,False,2114,1.19703426951019,1.3560122257296194,0.9125472098262182,0.0,-0.003286228515921197,-0.04408841315411538,-0.042266400179141295,-0.044088413154115824,0.00042072353394839723
VOL_BREAKOUT,fixed,fixed_3pct_cd2,False,2115,1.1982077244686842,1.3560122257296194,0.9158334383421394,0.0,0.0,-0.04366768962016765,-0.042266400179141295,-0.04366768962016743,0.0
VOL_BREAKOUT,fixed,fixed_5pct_cd3,False,2115,1.1982077244686842,1.3560122257296194,0.9158334383421394,0.0,0.0,-0.04366768962016765,-0.042266400179141295,-0.04366768962016743,0.0
VOL_BREAKOUT,atr,atr_1.5x,False,2091,1.1937714708446725,1.3037706964217304,0.9971522053889093,-0.052241529307889056,0.08131876704676988,-0.042506019374588866,-0.042266400179142294,-0.04250601937458853,-0.001161670245578894
VOL_BREAKOUT,atr,atr_2.0x,False,2091,1.172823239223841,1.2984138528747617,0.9478884815570917,-0.05759837285485769,0.03205504321495234,-0.04887665588232015,-0.04226640017914163,-0.048876655882320375,0.0052089662621529476
VOL_BREAKOUT,time,time_3bar,False,1590,1.0909895884974008,0.9489878969048137,1.3535740351128582,-0.40702432882480577,0.43774059677071886,-0.03982780527344998,-0.03982780527344998,-0.03786482373531119,-0.005802865884856234
VOL_BREAKOUT,trail,trail_arm2pct_frac50,False,2114,1.186069936719188,1.3372371043063047,0.9158334383421394,-0.018775121423314722,0.0,-0.043667689620168426,-0.042266400179141184,-0.04366768962016743,0.0
VOL_BREAKOUT,eqprot,eqprot_5pct_21d,False,2115,1.1982077244686842,1.3560122257296194,0.9158334383421394,0.0,0.0,-0.04366768962016765,-0.042266400179141295,-0.04366768962016743,0.0
TERM_SPREADS,baseline,baseline,True,2271,0.9875723594163003,1.0876643792277705,0.8042273772815343,0.0,0.0,-0.06968527975392358,-0.06968527975392358,-0.03826953087897422,0.0
TERM_SPREADS,fixed,fixed_2pct_cd1,False,2268,0.9956851898956636,1.1002021826625212,0.8042273772815343,0.01253780343475075,0.0,-0.06610336221086999,-0.06610336221086999,-0.03826953087897422,0.0
TERM_SPREADS,fixed,fixed_3pct_cd2,False,2267,1.0032064675637846,1.1118141418094905,0.8042273772815343,0.02414976258171997,0.0,-0.06462655037373977,-0.06462655037373977,-0.03826953087897422,0.0
TERM_SPREADS,fixed,fixed_5pct_cd3,False,2268,0.9732374180201406,1.0659178152321493,0.8042273772815343,-0.021746563995621138,0.0,-0.07580749082075067,-0.07580749082075067,-0.03826953087897422,0.0
TERM_SPREADS,atr,atr_1.5x,False,2260,1.023527929405277,1.143891392589539,0.8042273772815343,0.05622701336176861,0.0,-0.06344467046661695,-0.06344467046661695,-0.03826953087897422,0.0
TERM_SPREADS,atr,atr_2.0x,False,2262,1.0070407945458562,1.118243890824735,0.8042273772815343,0.03057951159696448,0.0,-0.06852138323958734,-0.06852138323958734,-0.03826953087897422,0.0
TERM_SPREADS,time,time_3bar,False,1704,0.8729499970793904,1.0033966599300133,0.6340216904082586,-0.08426771929775723,-0.17020568687327564,-0.06376918688478483,-0.04598917508137501,-0.06376918688478528,0.025499656005811056
TERM_SPREADS,trail,trail_arm2pct_frac50,False,2271,0.9875723594163003,1.0876643792277705,0.8042273772815343,0.0,0.0,-0.06968527975392358,-0.06968527975392358,-0.03826953087897422,0.0
TERM_SPREADS,eqprot,eqprot_5pct_21d,False,2271,0.9875723594163003,1.0876643792277705,0.8042273772815343,0.0,0.0,-0.06968527975392358,-0.06968527975392358,-0.03826953087897422,0.0
EURGBP_MR,baseline,baseline,True,832,0.9583516536648365,1.0139957022896477,0.8645959860912813,0.0,0.0,-0.04847592543289936,-0.04847592543289936,-0.021804038558553618,0.0
EURGBP_MR,fixed,fixed_2pct_cd1,False,832,0.9583516536648365,1.0139957022896477,0.8645959860912813,0.0,0.0,-0.04847592543289936,-0.04847592543289936,-0.021804038558553618,0.0
EURGBP_MR,fixed,fixed_3pct_cd2,False,832,0.9583516536648365,1.0139957022896477,0.8645959860912813,0.0,0.0,-0.04847592543289936,-0.04847592543289936,-0.021804038558553618,0.0
EURGBP_MR,fixed,fixed_5pct_cd3,False,832,0.9583516536648365,1.0139957022896477,0.8645959860912813,0.0,0.0,-0.04847592543289936,-0.04847592543289936,-0.021804038558553618,0.0
EURGBP_MR,atr,atr_1.5x,False,723,0.7861265884418134,0.9542670437861439,0.42599811018120587,-0.05972865850350384,-0.43859787591007543,-0.045002206289944446,-0.045002206289944446,-0.018184768103285398,-0.0036192704552682198
EURGBP_MR,atr,atr_2.0x,False,737,0.7136728056671879,0.7922323553566339,0.558534506797401,-0.2217633469330138,-0.3060614792938803,-0.04621106349547033,-0.04621106349547033,-0.015603717575366938,-0.00620032098318668
EURGBP_MR,time,time_3bar,False,682,0.5232728683895546,0.5982444468435416,0.3692082254903659,-0.41575125544610614,-0.4953877606009154,-0.06057494634902094,-0.06057494634902094,-0.029907260958068727,0.008103222399515109
EURGBP_MR,trail,trail_arm2pct_frac50,False,832,0.9583516536648365,1.0139957022896477,0.8645959860912813,0.0,0.0,-0.04847592543289936,-0.04847592543289936,-0.021804038558553618,0.0
EURGBP_MR,eqprot,eqprot_5pct_21d,False,832,0.9583516536648365,1.0139957022896477,0.8645959860912813,0.0,0.0,-0.04847592543289936,-0.04847592543289936,-0.021804038558553618,0.0
MULTIDAY,baseline,baseline,True,1244,1.3444523404390667,1.7498572534258348,0.5310397849912443,0.0,0.0,-0.06840907009550079,-0.024403442008402942,-0.06840907009550168,0.0
MULTIDAY,fixed,fixed_2pct_cd1,False,1244,1.3444523404390667,1.7498572534258348,0.5310397849912443,0.0,0.0,-0.06840907009550079,-0.024403442008402942,-0.06840907009550168,0.0
MULTIDAY,fixed,fixed_3pct_cd2,False,1244,1.3444523404390667,1.7498572534258348,0.5310397849912443,0.0,0.0,-0.06840907009550079,-0.024403442008402942,-0.06840907009550168,0.0
MULTIDAY,fixed,fixed_5pct_cd3,False,1244,1.3444523404390667,1.7498572534258348,0.5310397849912443,0.0,0.0,-0.06840907009550079,-0.024403442008402942,-0.06840907009550168,0.0
MULTIDAY,atr,atr_1.5x,False,1112,1.2407074080958325,1.6321354476956371,0.4470054246293623,-0.11772180573019764,-0.08403436036188194,-0.06348412024076688,-0.02380525353886953,-0.06348412024076788,-0.0049249498547337955
MULTIDAY,atr,atr_2.0x,False,1135,1.1764248453460215,1.5928213623782665,0.3296588412639111,-0.1570358910475682,-0.20138094372733317,-0.0594994822788365,-0.02380525353886953,-0.059499482278836835,-0.008909587816664843
MULTIDAY,time,time_3bar,False,1040,1.294197606238004,1.7692905392859957,0.28141913331307533,0.01943328586016091,-0.24962065167816894,-0.059369590507342807,-0.025080423532022555,-0.05936959050734136,-0.009039479588160315
MULTIDAY,trail,trail_arm2pct_frac50,False,1244,1.3444523404390667,1.7498572534258348,0.5310397849912443,0.0,0.0,-0.06840907009550079,-0.024403442008402942,-0.06840907009550168,0.0
MULTIDAY,eqprot,eqprot_5pct_21d,False,1244,1.3444523404390667,1.7498572534258348,0.5310397849912443,0.0,0.0,-0.06840907009550079,-0.024403442008402942,-0.06840907009550168,0.0
